date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
,5.695327192615113,4.278230821917807,-3.18540973196467,5.7829962960292525,72.16109718892693,,1816.5761349277611,Weekday,Tuesday,Light_Load
27/02/2018 00:45,5.023379083292438,4.1382308219178086,-8.115143957252652,-8.595382064392995,72.64109718892695,87.31841902999201,2717.2866741630264,Weekday,Tuesday,Light_Load
27/02/2018 01:00,5.90090952107853,4.028230821917807,-11.034744728108514,8.09669874617757,73.37109718892694,104.40291813621232,3607.891095342969,,,Light_Load
27/02/2018 01:15,2.759209082215837,4.028230821917807,,,73.37109718892694,97.23630059629384,4514.721429917325,Weekday,,Light_Load
27/02/2018 01:30,5.185586119012149,,-4.54178806089462,18.830688247190917,73.34109718892694,101.6441925412665,5386.216757746254,Weekday,Tuesday,Light_Load
27/02/2018 01:45,,4.1382308219178086,-12.437664263476185,6.303840696919925,,100.27957373298526,6296.360269967281,Weekday,,Light_Load
27/02/2018 02:00,3.256341697718308,2.698230821917808,17.988602001475236,-10.326679366441438,,99.58973789383958,,Weekday,,Light_Load
27/02/2018 02:15,2.9684563947418114,2.768230821917808,,,71.07109718892693,97.98093071126522,,,,Light_Load
,3.7883395347614215,2.908230821917808,,11.57820154330786,69.74109718892694,93.33705029531328,8998.663786426794,Weekday,Tuesday,Light_Load
27/02/2018 02:45,1.9584233819908383,2.698230821917808,-1.4554093050602197,8.609082329817662,71.74109718892694,87.76304518311082,,Weekday,Tuesday,Light_Load
27/02/2018 03:00,3.472133477056828,2.908230821917808,5.229029567999613,21.31572849807774,,105.75609290076515,10813.885442505927,Weekday,Tuesday,Light_Load
,1.3601276923431436,,-7.175188110776396,-4.086433007008186,69.36109718892695,95.90420703415948,11694.974068214431,Weekday,Tuesday,Light_Load
,3.71679385763172,2.808230821917808,,15.213253727276784,70.35109718892693,,12583.162025446274,Weekday,Tuesday,Light_Load
27/02/2018 03:45,4.314398618097742,,8.975094208306448,-18.17335670682088,70.40109718892694,99.36590850730886,13492.79320653979,Weekday,Tuesday,Light_Load
,1.8786598197159687,2.878230821917808,,-2.7001234755777834,70.95109718892695,105.50705901580992,14403.503487438476,,,Light_Load
27/02/2018 04:15,,4.168230821917808,10.457220826489504,-4.991502395228761,65.09109718892694,88.20055606016362,,Weekday,Tuesday,Light_Load
27/02/2018 04:30,3.02176580881848,,-14.529878045110944,-9.638985582314769,66.12109718892694,95.35364707692057,16204.296134117589,,Tuesday,Light_Load
27/02/2018 04:45,2.561256900343645,2.728230821917808,,-16.938024982892394,71.46109718892694,102.5318149914482,,Weekday,,Light_Load
,1.633920024970504,3.348230821917808,,-10.1235958943242,69.03109718892694,97.57702063241402,,Weekday,Tuesday,Light_Load
,1.3197151787535906,3.808230821917808,20.84084573627683,12.7022527627905,68.36109718892695,94.07447483024664,18894.35699529912,Weekday,Tuesday,Light_Load
27/02/2018 05:30,,2.518230821917808,-8.939431348318365,-11.696913664205898,72.92109718892695,103.1046828466321,19807.81770558816,Weekday,Tuesday,Light_Load
27/02/2018 05:45,3.661683337181453,,8.46768600512329,20.828340902899328,71.80109718892695,,20717.135063267404,Weekday,Tuesday,Light_Load
27/02/2018 06:00,4.088634129426613,2.518230821917808,-2.0099649163232605,2.389915769094307,72.92109718892695,96.7089365728978,21602.39779101669,Weekday,Tuesday,Light_Load
27/02/2018 06:15,2.3503109525743984,,-2.4134855234301704,19.27739463316026,73.56109718892694,93.48225721587778,22489.737169470176,Weekday,Tuesday,Light_Load
27/02/2018 06:30,2.7748005974723755,2.368230821917808,-14.209191387694338,-5.831524173585341,74.65109718892694,103.62763746157243,,Weekday,Tuesday,Light_Load
,2.332551367612305,2.448230821917808,-12.055573298873774,2.0330656439688712,,102.07342487274832,,,Tuesday,Light_Load
27/02/2018 07:00,1.7259116209670284,3.488230821917808,1.4398253966363064,-11.25156858751345,68.49109718892694,90.89682413410404,25205.12544883053,Weekday,,Light_Load
27/02/2018 07:15,4.125075603052015,3.488230821917808,-4.663054845379055,-11.581944627764402,69.86109718892695,95.39643698113642,26110.068083090435,,Tuesday,Light_Load
27/02/2018 07:30,4.856866940209074,2.768230821917808,17.917387106803222,19.379740468859836,74.37109718892694,102.69446903191636,27012.70468142423,Weekday,Tuesday,Light_Load
27/02/2018 07:45,4.924806598704159,3.808230821917808,12.063892407895096,,78.34109718892694,99.0912485188538,27904.11452083916,Weekday,,Light_Load
27/02/2018 08:00,5.90726500581544,,7.311190441856333,-0.1348473349943408,,,,,Tuesday,Light_Load
,41.54722108240709,30.73823082191781,-13.361208586976463,-3.55956199294694,75.78109718892694,88.14591869038068,29719.69706838108,Weekday,Tuesday,Light_Load
27/02/2018 08:30,59.834882925226914,46.508230821917806,,-18.12432954515109,,,30603.55755835632,,,Light_Load
27/02/2018 08:45,,53.88823082191781,7.251839614180564,8.372228292306707,74.49109718892694,98.12921528639052,31487.74449251788,Weekday,Tuesday,Light_Load
,,35.70823082191781,17.105001013544673,,85.39109718892695,103.57020354327288,32405.560688701644,Weekday,Tuesday,Light_Load
27/02/2018 09:15,73.18299794646245,30.05823082191781,-16.567383069642048,18.66402785416594,88.39109718892695,102.58994983476892,33317.984202050226,Weekday,Tuesday,Medium_Load
27/02/2018 09:30,69.29898759996149,,-3.4261368889717096,7.560597314104045,88.21109718892694,99.43549911278012,34192.58128524152,Weekday,Tuesday,Medium_Load
27/02/2018 09:45,70.98614727880376,,-17.87012308949893,-17.39691153405993,86.80109718892695,,35108.98095759052,Weekday,Tuesday,Medium_Load
27/02/2018 10:00,,32.578230821917806,13.428913811372764,7.4068446408404895,,93.31190565739158,36007.984383893,Weekday,Tuesday,Medium_Load
27/02/2018 10:15,67.97806712426224,27.96823082191781,-7.291001229764605,1.5601356199060057,88.47109718892693,,36917.10080385727,Weekday,Tuesday,Maximum_Load
27/02/2018 10:30,65.3977260610983,,5.867734029562485,17.14301672715633,89.19109718892693,99.77225149085956,,Weekday,Tuesday,Maximum_Load
27/02/2018 10:45,66.68673170572923,27.85823082191781,-8.148474860885905,-15.391578754591649,88.21109718892694,97.21024896486662,38694.15873981453,Weekday,Tuesday,Maximum_Load
27/02/2018 11:00,64.46497243857382,,7.723300190053192,-4.868018919478432,88.61109718892695,100.55842549351397,,Weekday,Tuesday,Maximum_Load
27/02/2018 11:15,66.55675822581239,,20.595761743857743,1.6641977739446183,80.04109718892693,93.5522910629176,,Weekday,Tuesday,Maximum_Load
27/02/2018 11:30,62.21318398467772,39.44823082191781,0.7995494895444514,-4.136453431352345,80.61109718892695,86.84125567466958,,Weekday,Tuesday,Maximum_Load
27/02/2018 11:45,56.19098589200821,36.06823082191781,10.416522710173265,-16.009982305947194,,95.50671048076384,42294.29567947192,Weekday,Tuesday,Maximum_Load
27/02/2018 12:00,,29.29823082191781,4.752237002768509,,,95.5789216170239,43182.0173456211,Weekday,Tuesday,Maximum_Load
27/02/2018 12:15,10.004964076617116,1.148230821917808,-16.55882412837087,-7.893475431726107,94.37109718892694,33.42447246777424,44104.57962411007,Weekday,Tuesday,Medium_Load
,7.130332578054028,-0.6517691780821919,-9.048506255501993,18.20049325663056,95.97109718892692,20.524603464951447,45004.64117899517,Weekday,Tuesday,Medium_Load
,4.957648553113811,-0.6517691780821919,-9.863335517561094,17.412406625363708,95.97109718892692,15.907985104678978,45888.06239163799,Weekday,Tuesday,Medium_Load
,5.6866570177382405,,15.962304011508678,19.530539257451096,95.97109718892692,25.61008505628129,46800.39932351609,Weekday,Tuesday,Medium_Load
27/02/2018 13:15,48.85088018748116,13.428230821917808,-1.4712437486176548,,92.19109718892692,,47707.92560955225,Weekday,,Medium_Load
,49.85858934643364,14.688230821917807,-3.9020040177597664,-10.90848279823395,91.67109718892696,,48594.67415312037,Weekday,Tuesday,Medium_Load
,53.40184504641799,20.62823082191781,7.080920214690539,17.117490063727963,89.60109718892693,91.62985512541783,49485.02001654988,Weekday,Tuesday,Medium_Load
27/02/2018 14:00,51.92895175524531,17.928230821917808,3.2387269055931003,-12.09633136789787,90.17109718892696,96.42548757538395,50402.627748685896,Weekday,Tuesday,Medium_Load
27/02/2018 14:15,49.338485528968974,17.95823082191781,14.962520571426245,,89.38109718892693,104.3327834712255,,Weekday,,Medium_Load
27/02/2018 14:30,46.74792423408544,,-11.33985293117716,-7.070861245554006,91.43109718892694,93.36390726393392,52193.46977060915,Weekday,,Medium_Load
27/02/2018 14:45,49.709445972502046,13.498230821917808,-14.603490333958549,-14.43542240918129,,,,,Tuesday,Medium_Load
27/02/2018 15:00,,24.50823082191781,10.631316196032898,-5.670644099191411,87.53109718892694,86.49014343843743,53988.07723555538,Weekday,Tuesday,Medium_Load
27/02/2018 15:15,,23.68823082191781,-9.103818951721909,0.3125923739161336,88.01109718892695,100.32781385860712,,Weekday,Tuesday,Medium_Load
,46.10985893550157,,11.818633916693074,5.39328529632804,90.05109718892695,98.31432702063675,55813.72432895826,,,Medium_Load
27/02/2018 15:45,44.20495419967154,16.84823082191781,5.793716881075064,-3.04303509000302,89.59109718892694,94.76915392540474,,Weekday,Tuesday,Medium_Load
27/02/2018 16:00,69.44214657846666,36.35823082191781,-16.39102898149257,,84.64109718892695,90.34425843953568,,Weekday,Tuesday,Medium_Load
27/02/2018 16:15,48.766493896551566,15.078230821917808,2.520202652475769,-1.7901451964102182,91.59109718892694,,58496.95187447178,Weekday,Tuesday,Medium_Load
27/02/2018 16:30,54.07257815990341,16.48823082191781,7.034197727720196,15.62278859626348,91.28109718892694,91.627831934114,59391.70355255139,,Tuesday,Medium_Load
27/02/2018 16:45,,18.35823082191781,,,90.60109718892691,,60299.897465718575,Weekday,Tuesday,Medium_Load
27/02/2018 17:00,42.37400322949153,4.928230821917808,2.826196526929932,-3.374011731396214,95.20109718892697,89.07336427991811,61181.81718108294,Weekday,Tuesday,Medium_Load
27/02/2018 17:15,41.34140182889946,2.628230821917808,5.903218039109417,-1.2486001563531035,,105.47708110587968,62098.41661100938,Weekday,Tuesday,Maximum_Load
27/02/2018 17:30,34.79503770980821,,19.013156687502875,-7.19796733110064,95.83109718892696,102.66520382786618,63013.50915933308,,Tuesday,Maximum_Load
27/02/2018 17:45,32.28510534702017,,-0.9130182181843496,,95.89109718892696,,63909.11171113187,,Tuesday,Maximum_Load
,28.876256171481675,-0.6517691780821919,,13.180557581964132,95.97109718892692,101.21237323505184,64814.59701612261,Weekday,Tuesday,Maximum_Load
,40.69613754221144,,14.02722419611034,13.993313012518682,84.20109718892695,88.612955907815,65695.51558298714,,Tuesday,Maximum_Load
27/02/2018 18:30,52.86973098700947,34.48823082191781,-3.874408650536069,,,86.28523247334033,66614.11834467942,Weekday,Tuesday,Maximum_Load
,43.82443958626632,,-16.342115132333184,-18.993691813973385,,,67513.82805591563,Weekday,Tuesday,Maximum_Load
27/02/2018 19:00,55.17269605881269,10.798230821917809,-7.067802606424081,17.070392037550143,,97.22968762370556,68387.70477679519,Weekday,Tuesday,Maximum_Load
,98.76985369000916,33.54823082191781,-12.845472341866495,20.302728534560572,90.55109718892696,93.77457560980986,69306.45744180071,Weekday,Tuesday,Maximum_Load
,107.28160514024836,,18.66859054527041,5.201721983215459,90.92109718892696,88.89532025353884,70191.2840351328,Weekday,Tuesday,Maximum_Load
,120.90974077822278,47.65823082191781,,,,90.3086608528717,71089.18831530052,Weekday,Tuesday,Maximum_Load
,,15.258230821917808,18.33092190871068,,91.85109718892691,89.80023753513987,71988.7505213429,,Tuesday,Maximum_Load
,59.418685446436335,18.13823082191781,14.171167016711443,21.300398773197788,91.28109718892694,102.31174453640588,72898.0007487746,Weekday,Tuesday,Medium_Load
27/02/2018 20:30,,34.40823082191781,-0.5827958970061232,1.1748124967243356,89.78109718892694,96.71505349618825,73796.38539208297,Weekday,Tuesday,Medium_Load
27/02/2018 20:45,125.0769912577254,53.70823082191781,4.156352391994843,,87.90109718892694,,74700.92384458057,Weekday,Tuesday,Medium_Load
27/02/2018 21:00,,,18.636703937341007,1.739803516394151,90.81109718892694,96.71451976751288,,,Tuesday,Medium_Load
27/02/2018 21:15,17.892187828462394,1.328230821917808,,-9.606892960375117,95.50109718892692,79.9797074400611,76509.84138910004,Weekday,,Medium_Load
27/02/2018 21:30,7.013904118528358,-0.6517691780821919,-10.459230157884578,7.176075039505544,,,77380.78395035515,Weekday,Tuesday,Medium_Load
27/02/2018 21:45,,-0.6517691780821919,-5.339236169027741,8.7825525900617,95.97109718892692,11.842177085999673,78313.36485985907,Weekday,Tuesday,Medium_Load
27/02/2018 22:00,6.853735776042174,-0.6517691780821919,18.47195876265897,-17.48013318932276,95.97109718892692,,79208.94283375662,Weekday,Tuesday,Medium_Load
,,1.7582308219178082,-6.228513608031272,,89.44109718892693,35.29627215776451,80099.18945970913,,Tuesday,Maximum_Load
27/02/2018 22:30,5.691293047620383,5.608230821917807,,-14.4514101399717,,89.90524537052264,,Weekday,Tuesday,Maximum_Load
27/02/2018 22:45,3.140803595826364,5.508230821917808,17.388807341510507,4.870875266232315,,100.23295116314785,81881.10160667777,,,Maximum_Load
27/02/2018 23:00,4.923570881766059,5.608230821917807,18.317143259804983,-9.414191905056922,65.23109718892695,93.4506699140903,82816.78195432558,Weekday,Tuesday,Maximum_Load
27/02/2018 23:15,,4.998230821917808,9.203871006932673,-11.389123798158376,68.66109718892693,91.02018277590042,83707.60173109693,Weekday,Tuesday,Light_Load
27/02/2018 23:30,5.537171148644008,4.528230821917807,,14.664670145768271,71.12109718892694,86.20617399125345,,,Tuesday,Light_Load
,5.370006564041128,4.6382308219178086,2.438542540764673,,70.65109718892694,98.54367689682964,,Weekday,,Light_Load
27/02/2018 00:00,3.709431503166584,4.818230821917808,-12.46685415046158,,,105.75864810933626,4.438190852814312,Weekday,Tuesday,Light_Load
,6.502373820043471,4.998230821917808,2.0456930983230617,-11.003406490353363,,99.5887804488316,912.4319053443236,,Wednesday,Light_Load
,3.417708449864164,5.538230821917809,15.453909224220164,-3.6910020437454754,65.45109718892695,92.51345714944918,1803.9666221428984,Weekday,Wednesday,Light_Load
,2.784003725713803,,,8.379424852044583,66.51109718892695,96.45452713288655,2686.175589015074,,Wednesday,Light_Load
28/02/2018 01:00,6.367435653984376,5.328230821917808,10.54909114823965,,66.86109718892695,88.36140709252919,,Weekday,Wednesday,Light_Load
,5.645279897500753,5.328230821917808,4.314801350207402,8.805689759936325,,87.90599035358525,4515.742320613964,Weekday,Wednesday,Light_Load
28/02/2018 01:30,6.331434767280894,,4.0639694905356425,1.6939396809208596,66.03109718892694,86.82956389960205,5394.536833367903,Weekday,,Light_Load
28/02/2018 01:45,5.738330103100624,5.218230821917809,-10.866562876724,7.418220652781501,67.33109718892695,86.31755836895138,6302.57192497407,,Wednesday,Light_Load
28/02/2018 02:00,4.786741390017521,5.468230821917809,-9.06881593515569,-19.527383032081783,59.24109718892694,90.70017361419536,,Weekday,Wednesday,Light_Load
,3.5063879848859223,3.558230821917808,,-13.2855203973257,65.74109718892694,88.65485431204098,,,,Light_Load
28/02/2018 02:30,0.7853729974868098,3.628230821917808,9.38957289116999,-2.249950306329964,65.15109718892694,99.0165497366712,8999.933997165646,Weekday,Wednesday,Light_Load
28/02/2018 02:45,3.83091460406301,3.778230821917808,-3.874188287374252,15.945930607178774,63.89109718892694,87.05652954837126,,Weekday,Wednesday,Light_Load
28/02/2018 03:00,4.763496733706284,3.738230821917808,-3.64757323973808,,,105.26579766146358,10783.38042668403,Weekday,Wednesday,Light_Load
28/02/2018 03:15,4.338986012368266,3.778230821917808,-14.949721326989064,-4.133513451705152,64.60109718892693,87.18984678924838,11706.15552670044,Weekday,Wednesday,Light_Load
28/02/2018 03:30,,3.598230821917808,6.977428142282123,,65.40109718892694,93.91580167984355,12599.199424341952,Weekday,Wednesday,Light_Load
,3.7233032055171327,3.708230821917808,13.56332478148566,12.010851962580816,64.48109718892695,88.88059677365663,13503.256451723804,Weekday,Wednesday,Light_Load
28/02/2018 04:00,3.5557419264013337,3.708230821917808,15.871832215527174,-2.2137863941418487,64.48109718892695,95.92714873537528,14417.540565577854,Weekday,,Light_Load
,,3.668230821917808,10.71402978244686,19.030380440352424,64.81109718892694,,,Weekday,Wednesday,Light_Load
,4.175122845553471,4.348230821917808,,15.872452067908124,62.54109718892693,98.80882545400138,16186.372758346415,Weekday,,Light_Load
,5.223792207089879,,-16.13780279959527,-18.021710163512385,,101.9055945185314,17119.0988948667,Weekday,Wednesday,Light_Load
28/02/2018 05:00,,5.218230821917809,-6.092341827179552,-15.40124395347084,59.74109718892694,86.42898591226717,18015.7789531975,Weekday,Wednesday,Light_Load
28/02/2018 05:15,3.9947697707661103,4.788230821917809,10.709045910951373,-17.859106904647593,61.19109718892694,90.62442948363778,18918.191466053428,Weekday,Wednesday,Light_Load
28/02/2018 05:30,1.1858807599238903,,-2.541971316314284,,63.89109718892694,87.5642002175781,19782.96436664135,Weekday,Wednesday,Light_Load
28/02/2018 05:45,1.5712124827135794,3.558230821917808,4.4145873232984005,-5.031973452419062,66.43109718892694,,20693.925278133247,Weekday,Wednesday,Light_Load
28/02/2018 06:00,4.180229412506761,3.598230821917808,6.18172598910549,,65.40109718892694,87.28014060804514,21614.74375482781,Weekday,,Light_Load
,1.0354425227631832,3.598230821917808,15.716005468367202,9.09726808553388,65.40109718892694,,,Weekday,,Light_Load
